YEAR,MANAGED_BY,ECONOMIC_CATEGORY,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2008,other,production_forest,other,3,7.096493652,kha,0.219967607
2008,other,production_forest,other,4,3.339526424,kha,0.275083986
2008,other,production_forest,other,5,0.417440803,kha,0.706668755
2008,other,production_forest,other,5A-5B,,kha,0.0
2008,other,production_forest,pine,1,66.813404245,kha,0.072602817
2008,other,production_forest,pine,1A,16.475344895,kha,0.12195236
2008,other,production_forest,pine,2,103.221380509,kha,0.069704669
2008,other,production_forest,pine,3,84.074372731,kha,0.078654943
2008,other,production_forest,pine,4,38.69928796,kha,0.101237474
2008,other,production_forest,pine,5,21.056903812,kha,0.130962787
2008,other,production_forest,pine,5A-5B,12.524392926,kha,0.180816546
2008,other,production_forest,spruce,1,84.294280546,kha,0.061337716
2008,other,production_forest,spruce,1A,32.37082277,kha,0.087111345
2008,other,production_forest,spruce,2,53.773993728,kha,0.081285308
2008,other,production_forest,spruce,3,16.563758857,kha,0.133439734
2008,other,production_forest,spruce,4,4.427669366,kha,0.272137319
2008,other,production_forest,spruce,5,0.417440803,kha,0.707347564
2008,other,production_forest,spruce,5A-5B,0.208720402,kha,1.22441364
2008,other,protected_forest,aspen,1,1.043602008,kha,0.446993356
2008,other,protected_forest,aspen,1A,0.417440803,kha,0.70680457
2008,other,protected_forest,aspen,2,2.087204015,kha,0.346506882
2008,other,protected_forest,aspen,3,0.208720402,kha,1.000374185
2008,other,protected_forest,aspen,4,,kha,0.0
2008,other,protected_forest,aspen,5,,kha,0.0
2008,other,protected_forest,aspen,5A-5B,,kha,0.0
2008,other,protected_forest,birch,1,3.965687629,kha,0.294543
2008,other,protected_forest,birch,1A,,kha,0.0
2008,other,protected_forest,birch,2,7.334831478,kha,0.271887263
2008,other,protected_forest,birch,3,9.503728659,kha,0.268066125
2008,other,protected_forest,birch,4,2.606688223,kha,0.307383934
2008,other,protected_forest,birch,5,1.252322409,kha,0.472036819
2008,other,protected_forest,birch,5A-5B,0.417440803,kha,0.999402234
2008,other,protected_forest,black_alder,1,0.417440803,kha,0.707754539
2008,other,protected_forest,black_alder,1A,,kha,0.0
2008,other,protected_forest,black_alder,2,2.295924417,kha,0.352776836
2008,other,protected_forest,black_alder,3,2.087204015,kha,0.424622871
2008,other,protected_forest,black_alder,4,0.417440803,kha,0.707211855
2008,other,protected_forest,black_alder,5,0.208720402,kha,1.000170274
2008,other,protected_forest,black_alder,5A-5B,,kha,0.0
2008,other,protected_forest,grey_alder,1,3.060446376,kha,0.280012614
2008,other,protected_forest,grey_alder,1A,,kha,0.0
2008,other,protected_forest,grey_alder,2,0.583603115,kha,0.580691268
2008,other,protected_forest,grey_alder,3,,kha,0.0
2008,other,protected_forest,grey_alder,4,,kha,0.0
2008,other,protected_forest,grey_alder,5,,kha,0.0
2008,other,protected_forest,grey_alder,5A-5B,,kha,0.0
2008,other,protected_forest,pine,1,1.252322409,kha,0.478538741
2008,other,protected_forest,pine,1A,0.208720402,kha,0.999246158
2008,other,protected_forest,pine,2,5.771640903,kha,0.24748319
2008,other,protected_forest,pine,3,5.793869626,kha,0.266055152
2008,other,protected_forest,pine,4,5.045314778,kha,0.24974962
2008,other,protected_forest,pine,5,5.844171243,kha,0.246625609
2008,other,protected_forest,pine,5A-5B,6.228279398,kha,0.23072532
2008,other,protected_forest,spruce,1,2.853500097,kha,0.291612595
2008,other,protected_forest,spruce,1A,0.626161205,kha,0.577427048
2008,other,protected_forest,spruce,2,4.591848834,kha,0.273803711
2008,other,protected_forest,spruce,3,1.294880499,kha,0.466239645
2008,other,protected_forest,spruce,4,0.208720402,kha,0.999594299
2008,other,protected_forest,spruce,5,0.208720402,kha,0.999402234
2008,other,protected_forest,spruce,5A-5B,,kha,0.0
2008,state_forest_management_centre,production_forest,aspen,1,17.120583144,kha,0.126156975
2008,state_forest_management_centre,production_forest,aspen,1A,10.275868912,kha,0.168818906
2008,state_forest_management_centre,production_forest,aspen,2,4.867902437,kha,0.251427565
2008,state_forest_management_centre,production_forest,aspen,3,0.544008855,kha,0.590304284
2008,state_forest_management_centre,production_forest,aspen,4,,kha,0.0
2008,state_forest_management_centre,production_forest,aspen,5,,kha,0.0
2008,state_forest_management_centre,production_forest,aspen,5A-5B,,kha,0.0
2008,state_forest_management_centre,production_forest,birch,1,61.262714759,kha,0.0843153
2008,state_forest_management_centre,production_forest,birch,1A,16.144982243,kha,0.141122422
2008,state_forest_management_centre,production_forest,birch,2,60.63732582,kha,0.079699674
2008,state_forest_management_centre,production_forest,birch,3,21.15141241,kha,0.115225431
2008,state_forest_management_centre,production_forest,birch,4,8.24445586,kha,0.312354362
2008,state_forest_management_centre,production_forest,birch,5,1.755693402,kha,0.415365687
2008,state_forest_management_centre,production_forest,birch,5A-5B,1.043602008,kha,0.446480419
2008,state_forest_management_centre,production_forest,black_alder,1,5.260004583,kha,0.224543878
2008,state_forest_management_centre,production_forest,black_alder,1A,0.626161205,kha,0.622958788
2008,state_forest_management_centre,production_forest,black_alder,2,8.534535474,kha,0.196302592
2008,state_forest_management_centre,production_forest,black_alder,3,1.488385183,kha,0.371412253
2008,state_forest_management_centre,production_forest,black_alder,4,0.606186662,kha,0.576505444
2008,state_forest_management_centre,production_forest,black_alder,5,0.208720402,kha,1.000362189
2008,state_forest_management_centre,production_forest,black_alder,5A-5B,,kha,0.0
2008,state_forest_management_centre,production_forest,grey_alder,1,6.944795664,kha,0.176291351
2008,state_forest_management_centre,production_forest,grey_alder,1A,1.623594259,kha,0.354352179
2008,state_forest_management_centre,production_forest,grey_alder,2,2.618606158,kha,0.280877596
2008,state_forest_management_centre,production_forest,grey_alder,3,0.521801004,kha,0.599982925
2008,state_forest_management_centre,production_forest,grey_alder,4,,kha,0.0
2008,state_forest_management_centre,production_forest,grey_alder,5,,kha,0.0
2008,state_forest_management_centre,production_forest,grey_alder,5A-5B,,kha,0.0
2008,state_forest_management_centre,production_forest,other,1,0.834881606,kha,0.499476443
2008,state_forest_management_centre,production_forest,other,1A,0.208720402,kha,0.999978319
2008,state_forest_management_centre,production_forest,other,2,0.800150531,kha,0.442936449
2008,state_forest_management_centre,production_forest,other,3,,kha,0.0
2008,state_forest_management_centre,production_forest,other,4,,kha,0.0
2008,state_forest_management_centre,production_forest,other,5,,kha,0.0
2008,state_forest_management_centre,production_forest,other,5A-5B,,kha,0.0
2008,state_forest_management_centre,production_forest,pine,1,64.17242326,kha,0.088609599
2008,state_forest_management_centre,production_forest,pine,1A,11.848222313,kha,0.155563486
2008,state_forest_management_centre,production_forest,pine,2,88.221501005,kha,0.075720571
2008,state_forest_management_centre,production_forest,pine,3,50.410026145,kha,0.108789395
2008,state_forest_management_centre,production_forest,pine,4,24.596113045,kha,0.121126983
2008,state_forest_management_centre,production_forest,pine,5,13.438003867,kha,0.15834876
2008,state_forest_management_centre,production_forest,pine,5A-5B,16.160824122,kha,0.191884726
2008,state_forest_management_centre,production_forest,spruce,1,55.722482165,kha,0.085682291
2008,state_forest_management_centre,production_forest,spruce,1A,33.071100589,kha,0.105743947
2008,state_forest_management_centre,production_forest,spruce,2,28.579834117,kha,0.09800314
2008,state_forest_management_centre,production_forest,spruce,3,7.072469934,kha,0.184333854
2008,state_forest_management_centre,production_forest,spruce,4,1.603682333,kha,0.354845784
2008,state_forest_management_centre,production_forest,spruce,5,,kha,0.0
2008,state_forest_management_centre,production_forest,spruce,5A-5B,,kha,0.0
2008,state_forest_management_centre,protected_forest,aspen,1,1.673227971,kha,0.429687684
2008,state_forest_management_centre,protected_forest,aspen,1A,1.669763212,kha,0.399540946
2008,state_forest_management_centre,protected_forest,aspen,2,,kha,0.0
2008,state_forest_management_centre,protected_forest,aspen,3,,kha,0.0
2008,state_forest_management_centre,protected_forest,aspen,4,,kha,0.0
2008,state_forest_management_centre,protected_forest,aspen,5,,kha,0.0
2008,state_forest_management_centre,protected_forest,aspen,5A-5B,,kha,0.0
2008,state_forest_management_centre,protected_forest,birch,1,4.791656874,kha,0.268752094
2008,state_forest_management_centre,protected_forest,birch,1A,2.295924417,kha,0.36566213
2008,state_forest_management_centre,protected_forest,birch,2,11.200542035,kha,0.214366247
2008,state_forest_management_centre,protected_forest,birch,3,6.666759217,kha,0.214140757
2008,state_forest_management_centre,protected_forest,birch,4,4.026529626,kha,0.342914923
2008,state_forest_management_centre,protected_forest,birch,5,2.922085621,kha,0.431105601
2008,state_forest_management_centre,protected_forest,birch,5A-5B,1.043602008,kha,0.546981501
2008,state_forest_management_centre,protected_forest,black_alder,1,0.834881606,kha,0.611317299
2008,state_forest_management_centre,protected_forest,black_alder,1A,0.208720402,kha,1.000170274
2008,state_forest_management_centre,protected_forest,black_alder,2,1.423640115,kha,0.42201053
2008,state_forest_management_centre,protected_forest,black_alder,3,1.252322409,kha,0.707030869
2008,state_forest_management_centre,protected_forest,black_alder,4,0.718916551,kha,0.519189668
2008,state_forest_management_centre,protected_forest,black_alder,5,,kha,0.0
2008,state_forest_management_centre,protected_forest,black_alder,5A-5B,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,1,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,1A,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,2,0.507879353,kha,0.621363939
2008,state_forest_management_centre,protected_forest,grey_alder,3,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,4,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,5,,kha,0.0
2008,state_forest_management_centre,protected_forest,grey_alder,5A-5B,,kha,0.0
2008,state_forest_management_centre,protected_forest,pine,1,6.456974342,kha,0.255188257
2008,state_forest_management_centre,protected_forest,pine,1A,0.834881606,kha,0.611866596
2008,state_forest_management_centre,protected_forest,pine,2,16.720153054,kha,0.16822422
2008,state_forest_management_centre,protected_forest,pine,3,20.376579664,kha,0.157301026
2008,state_forest_management_centre,protected_forest,pine,4,12.846385889,kha,0.17963407
2008,state_forest_management_centre,protected_forest,pine,5,11.961912316,kha,0.17177305
2008,state_forest_management_centre,protected_forest,pine,5A-5B,13.999232155,kha,0.167233406
2008,state_forest_management_centre,protected_forest,spruce,1,3.336771315,kha,0.282335992
2008,state_forest_management_centre,protected_forest,spruce,1A,2.071383009,kha,0.367022313
2008,state_forest_management_centre,protected_forest,spruce,2,3.005010237,kha,0.284199648
2008,state_forest_management_centre,protected_forest,spruce,3,2.864332686,kha,0.376682825
2008,state_forest_management_centre,protected_forest,spruce,4,1.252322409,kha,0.485151381
2008,state_forest_management_centre,protected_forest,spruce,5,0.376635965,kha,0.999594299
2008,state_forest_management_centre,protected_forest,spruce,5A-5B,,kha,0.0
2009,other,production_forest,aspen,1,35.850917664,kha,0.092127541
2009,other,production_forest,aspen,1A,15.064981204,kha,0.148888956
2009,other,production_forest,aspen,2,19.972366644,kha,0.129301658
2009,other,production_forest,aspen,3,3.241930084,kha,0.260302061
2009,other,production_forest,aspen,4,0.415797315,kha,0.999779629
2009,other,production_forest,aspen,5,,kha,0.0
2009,other,production_forest,aspen,5A-5B,,kha,0.0
2009,other,production_forest,birch,1,103.752864491,kha,0.052569534
2009,other,production_forest,birch,1A,21.333104936,kha,0.119954992
2009,other,production_forest,birch,2,157.588429735,kha,0.051055424
2009,other,production_forest,birch,3,88.541273153,kha,0.065083038
2009,other,production_forest,birch,4,32.728612467,kha,0.116574145
2009,other,production_forest,birch,5,9.064215146,kha,0.202511251
2009,other,production_forest,birch,5A-5B,2.286885232,kha,0.337322763
2009,other,production_forest,black_alder,1,7.595307181,kha,0.187952432
2009,other,production_forest,black_alder,1A,1.078411916,kha,0.443302353
2009,other,production_forest,black_alder,2,24.906674959,kha,0.110943881
2009,other,production_forest,black_alder,3,7.348697794,kha,0.19831402
2009,other,production_forest,black_alder,4,0.883839562,kha,0.473886156
2009,other,production_forest,black_alder,5,,kha,0.0
2009,other,production_forest,black_alder,5A-5B,,kha,0.0
2009,other,production_forest,grey_alder,1,73.495688894,kha,0.067452555
2009,other,production_forest,grey_alder,1A,12.860964377,kha,0.128026033
2009,other,production_forest,grey_alder,2,64.641555342,kha,0.066429477
2009,other,production_forest,grey_alder,3,9.203798304,kha,0.167886876
2009,other,production_forest,grey_alder,4,0.207898657,kha,0.999779629
2009,other,production_forest,grey_alder,5,,kha,0.0
2009,other,production_forest,grey_alder,5A-5B,,kha,0.0
2009,other,production_forest,other,1,9.434565814,kha,0.172268754
2009,other,production_forest,other,1A,3.05683791,kha,0.297239676
2009,other,production_forest,other,2,9.321614473,kha,0.156631894
2009,other,production_forest,other,3,5.420458536,kha,0.266101288
2009,other,production_forest,other,4,3.118479862,kha,0.276114195
2009,other,production_forest,other,5,0.415797315,kha,0.706659823
2009,other,production_forest,other,5A-5B,,kha,0.0
2009,other,production_forest,pine,1,66.731040798,kha,0.073911772
2009,other,production_forest,pine,1A,18.744059796,kha,0.117748417
2009,other,production_forest,pine,2,102.86877545,kha,0.070723594
2009,other,production_forest,pine,3,84.883587334,kha,0.077216521
2009,other,production_forest,pine,4,37.971255281,kha,0.105269675
2009,other,production_forest,pine,5,19.310812326,kha,0.138013486
2009,other,production_forest,pine,5A-5B,12.475083679,kha,0.184112149
2009,other,production_forest,spruce,1,81.056692797,kha,0.06200868
2009,other,production_forest,spruce,1A,35.887674147,kha,0.083977383
2009,other,production_forest,spruce,2,49.383831292,kha,0.086260836
2009,other,production_forest,spruce,3,14.194467946,kha,0.147767221
2009,other,production_forest,spruce,4,3.57864275,kha,0.292901478
2009,other,production_forest,spruce,5,0.415797315,kha,0.707040206
2009,other,production_forest,spruce,5A-5B,0.207898657,kha,1.2244088
2009,other,protected_forest,aspen,1,0.83159463,kha,0.499941698
