YEAR,DOMINANT_SPECIES,AGE_GROUP,ECONOMIC_CATEGORY,AREA,UNIT
2020,other,renewal_not_complete,protected_forest,0.0,kha
2020,pine,...10,production_forest,10.5,kha
2020,pine,101...110,production_forest,24.6,kha
2020,pine,11...20,production_forest,25.7,kha
2020,pine,111...120,production_forest,17.5,kha
2020,pine,121...130,production_forest,9.9,kha
2020,pine,131...140,production_forest,7.8,kha
2020,pine,141...,production_forest,10.4,kha
2020,pine,21...30,production_forest,24.1,kha
2020,pine,31...40,production_forest,30.0,kha
2020,pine,41...50,production_forest,37.9,kha
2020,pine,51...60,production_forest,57.6,kha
2020,pine,61...70,production_forest,79.2,kha
2020,pine,71...80,production_forest,77.9,kha
2020,pine,81...90,production_forest,58.9,kha
2020,pine,91...100,production_forest,43.0,kha
2020,pine,no_trees,production_forest,16.4,kha
2020,pine,renewal_not_complete,production_forest,24.2,kha
2020,pine,...10,protected_forest,1.0,kha
2020,pine,101...110,protected_forest,12.4,kha
2020,pine,11...20,protected_forest,1.6,kha
2020,pine,111...120,protected_forest,9.4,kha
2020,pine,121...130,protected_forest,7.0,kha
2020,pine,131...140,protected_forest,7.9,kha
2020,pine,141...,protected_forest,15.5,kha
2020,pine,21...30,protected_forest,3.8,kha
2020,pine,31...40,protected_forest,5.6,kha
2020,pine,41...50,protected_forest,9.6,kha
2020,pine,51...60,protected_forest,14.9,kha
2020,pine,61...70,protected_forest,17.3,kha
2020,pine,71...80,protected_forest,19.3,kha
2020,pine,81...90,protected_forest,14.3,kha
2020,pine,91...100,protected_forest,14.0,kha
2020,pine,no_trees,protected_forest,0.5,kha
2020,pine,renewal_not_complete,protected_forest,1.1,kha
2020,spruce,...10,production_forest,20.4,kha
2020,spruce,101...110,production_forest,5.0,kha
2020,spruce,11...20,production_forest,35.5,kha
2020,spruce,111...120,production_forest,4.0,kha
2020,spruce,121...130,production_forest,1.1,kha
2020,spruce,131...140,production_forest,2.1,kha
2020,spruce,141...,production_forest,0.9,kha
2020,spruce,21...30,production_forest,30.3,kha
2020,spruce,31...40,production_forest,42.2,kha
2020,spruce,41...50,production_forest,49.5,kha
2020,spruce,51...60,production_forest,35.7,kha
2020,spruce,61...70,production_forest,30.4,kha
2020,spruce,71...80,production_forest,32.2,kha
2020,spruce,81...90,production_forest,19.3,kha
2020,spruce,91...100,production_forest,10.8,kha
2020,spruce,no_trees,production_forest,25.1,kha
2020,spruce,renewal_not_complete,production_forest,34.8,kha
2020,spruce,...10,protected_forest,1.1,kha
2020,spruce,101...110,protected_forest,2.3,kha
2020,spruce,11...20,protected_forest,2.0,kha
2020,spruce,111...120,protected_forest,3.0,kha
2020,spruce,121...130,protected_forest,1.6,kha
2020,spruce,131...140,protected_forest,1.6,kha
2020,spruce,141...,protected_forest,1.6,kha
2020,spruce,21...30,protected_forest,4.1,kha
2020,spruce,31...40,protected_forest,6.5,kha
2020,spruce,41...50,protected_forest,7.6,kha
2020,spruce,51...60,protected_forest,6.0,kha
2020,spruce,61...70,protected_forest,6.0,kha
2020,spruce,71...80,protected_forest,5.4,kha
2020,spruce,81...90,protected_forest,4.9,kha
2020,spruce,91...100,protected_forest,2.9,kha
2020,spruce,no_trees,protected_forest,2.1,kha
2020,spruce,renewal_not_complete,protected_forest,0.8,kha
2021,aspen,...10,production_forest,28.0,kha
2021,aspen,101...110,production_forest,0.6,kha
2021,aspen,11...20,production_forest,17.7,kha
2021,aspen,111...120,production_forest,0.5,kha
2021,aspen,121...130,production_forest,0.0,kha
2021,aspen,131...140,production_forest,0.0,kha
2021,aspen,141...,production_forest,0.0,kha
2021,aspen,21...30,production_forest,10.1,kha
2021,aspen,31...40,production_forest,4.8,kha
2021,aspen,41...50,production_forest,8.0,kha
2021,aspen,51...60,production_forest,16.0,kha
2021,aspen,61...70,production_forest,12.2,kha
2021,aspen,71...80,production_forest,8.1,kha
2021,aspen,81...90,production_forest,4.3,kha
2021,aspen,91...100,production_forest,1.8,kha
2021,aspen,no_trees,production_forest,5.7,kha
2021,aspen,renewal_not_complete,production_forest,10.7,kha
2021,aspen,...10,protected_forest,1.7,kha
2021,aspen,101...110,protected_forest,0.8,kha
2021,aspen,11...20,protected_forest,1.4,kha
2021,aspen,111...120,protected_forest,0.3,kha
2021,aspen,121...130,protected_forest,0.0,kha
2021,aspen,131...140,protected_forest,0.0,kha
2021,aspen,141...,protected_forest,0.0,kha
2021,aspen,21...30,protected_forest,0.4,kha
2021,aspen,31...40,protected_forest,0.6,kha
2021,aspen,41...50,protected_forest,1.1,kha
2021,aspen,51...60,protected_forest,3.2,kha
2021,aspen,61...70,protected_forest,3.6,kha
2021,aspen,71...80,protected_forest,4.2,kha
2021,aspen,81...90,protected_forest,1.5,kha
2021,aspen,91...100,protected_forest,0.7,kha
2021,aspen,no_trees,protected_forest,0.0,kha
2021,aspen,renewal_not_complete,protected_forest,0.9,kha
2021,birch,...10,production_forest,56.5,kha
2021,birch,101...110,production_forest,2.0,kha
2021,birch,11...20,production_forest,64.6,kha
2021,birch,111...120,production_forest,0.3,kha
2021,birch,121...130,production_forest,0.0,kha
2021,birch,131...140,production_forest,0.0,kha
2021,birch,141...,production_forest,0.0,kha
2021,birch,21...30,production_forest,67.5,kha
2021,birch,31...40,production_forest,61.6,kha
2021,birch,41...50,production_forest,75.4,kha
2021,birch,51...60,production_forest,77.3,kha
2021,birch,61...70,production_forest,65.0,kha
2021,birch,71...80,production_forest,40.2,kha
2021,birch,81...90,production_forest,18.1,kha
2021,birch,91...100,production_forest,6.3,kha
2021,birch,no_trees,production_forest,27.6,kha
2021,birch,renewal_not_complete,production_forest,25.7,kha
2021,birch,...10,protected_forest,2.4,kha
2021,birch,101...110,protected_forest,2.2,kha
2021,birch,11...20,protected_forest,3.8,kha
2021,birch,111...120,protected_forest,0.8,kha
2021,birch,121...130,protected_forest,0.3,kha
2021,birch,131...140,protected_forest,0.0,kha
2021,birch,141...,protected_forest,0.0,kha
2021,birch,21...30,protected_forest,7.4,kha
2021,birch,31...40,protected_forest,11.0,kha
2021,birch,41...50,protected_forest,11.7,kha
2021,birch,51...60,protected_forest,12.7,kha
2021,birch,61...70,protected_forest,16.7,kha
2021,birch,71...80,protected_forest,13.5,kha
2021,birch,81...90,protected_forest,9.9,kha
2021,birch,91...100,protected_forest,3.3,kha
2021,birch,no_trees,protected_forest,0.7,kha
2021,birch,renewal_not_complete,protected_forest,1.7,kha
2021,black_alder,...10,production_forest,14.7,kha
2021,black_alder,101...110,production_forest,0.2,kha
2021,black_alder,11...20,production_forest,7.9,kha
2021,black_alder,111...120,production_forest,0.0,kha
2021,black_alder,121...130,production_forest,0.0,kha
2021,black_alder,131...140,production_forest,0.2,kha
2021,black_alder,141...,production_forest,0.0,kha
2021,black_alder,21...30,production_forest,5.3,kha
2021,black_alder,31...40,production_forest,6.3,kha
2021,black_alder,41...50,production_forest,9.6,kha
2021,black_alder,51...60,production_forest,10.0,kha
2021,black_alder,61...70,production_forest,6.4,kha
2021,black_alder,71...80,production_forest,5.5,kha
2021,black_alder,81...90,production_forest,2.2,kha
2021,black_alder,91...100,production_forest,0.9,kha
2021,black_alder,no_trees,production_forest,4.0,kha
2021,black_alder,renewal_not_complete,production_forest,5.6,kha
2021,black_alder,...10,protected_forest,0.6,kha
2021,black_alder,101...110,protected_forest,0.6,kha
2021,black_alder,11...20,protected_forest,0.7,kha
2021,black_alder,111...120,protected_forest,0.4,kha
2021,black_alder,121...130,protected_forest,0.2,kha
2021,black_alder,131...140,protected_forest,0.0,kha
2021,black_alder,141...,protected_forest,0.0,kha
2021,black_alder,21...30,protected_forest,0.8,kha
2021,black_alder,31...40,protected_forest,1.8,kha
2021,black_alder,41...50,protected_forest,2.6,kha
2021,black_alder,51...60,protected_forest,3.5,kha
2021,black_alder,61...70,protected_forest,2.0,kha
2021,black_alder,71...80,protected_forest,1.5,kha
2021,black_alder,81...90,protected_forest,1.1,kha
2021,black_alder,91...100,protected_forest,0.3,kha
2021,black_alder,no_trees,protected_forest,0.3,kha
2021,black_alder,renewal_not_complete,protected_forest,0.2,kha
2021,grey_alder,...10,production_forest,47.9,kha
2021,grey_alder,101...110,production_forest,0.0,kha
2021,grey_alder,11...20,production_forest,45.9,kha
2021,grey_alder,111...120,production_forest,0.0,kha
2021,grey_alder,121...130,production_forest,0.0,kha
2021,grey_alder,131...140,production_forest,0.0,kha
2021,grey_alder,141...,production_forest,0.0,kha
2021,grey_alder,21...30,production_forest,34.0,kha
2021,grey_alder,31...40,production_forest,30.7,kha
2021,grey_alder,41...50,production_forest,18.4,kha
2021,grey_alder,51...60,production_forest,13.1,kha
2021,grey_alder,61...70,production_forest,4.2,kha
2021,grey_alder,71...80,production_forest,0.3,kha
2021,grey_alder,81...90,production_forest,0.0,kha
2021,grey_alder,91...100,production_forest,0.2,kha
2021,grey_alder,no_trees,production_forest,7.0,kha
2021,grey_alder,renewal_not_complete,production_forest,7.4,kha
2021,grey_alder,...10,protected_forest,0.7,kha
2021,grey_alder,101...110,protected_forest,0.0,kha
2021,grey_alder,11...20,protected_forest,1.2,kha
2021,grey_alder,111...120,protected_forest,0.0,kha
2021,grey_alder,121...130,protected_forest,0.0,kha
2021,grey_alder,131...140,protected_forest,0.0,kha
2021,grey_alder,141...,protected_forest,0.0,kha
2021,grey_alder,21...30,protected_forest,2.0,kha
2021,grey_alder,31...40,protected_forest,2.2,kha
2021,grey_alder,41...50,protected_forest,1.9,kha
2021,grey_alder,51...60,protected_forest,0.9,kha
2021,grey_alder,61...70,protected_forest,0.8,kha
2021,grey_alder,71...80,protected_forest,0.0,kha
2021,grey_alder,81...90,protected_forest,0.0,kha
2021,grey_alder,91...100,protected_forest,0.0,kha
2021,grey_alder,no_trees,protected_forest,0.0,kha
2021,grey_alder,renewal_not_complete,protected_forest,0.2,kha
2021,other,...10,production_forest,2.2,kha
2021,other,101...110,production_forest,1.4,kha
2021,other,11...20,production_forest,4.4,kha
2021,other,111...120,production_forest,1.1,kha
2021,other,121...130,production_forest,0.3,kha
2021,other,131...140,production_forest,0.0,kha
2021,other,141...,production_forest,0.3,kha
2021,other,21...30,production_forest,6.0,kha
2021,other,31...40,production_forest,2.8,kha
2021,other,41...50,production_forest,2.1,kha
2021,other,51...60,production_forest,1.5,kha
2021,other,61...70,production_forest,1.6,kha
2021,other,71...80,production_forest,1.1,kha
2021,other,81...90,production_forest,0.9,kha
2021,other,91...100,production_forest,2.2,kha
2021,other,no_trees,production_forest,1.1,kha
2021,other,renewal_not_complete,production_forest,1.5,kha
2021,other,...10,protected_forest,0.0,kha
2021,other,101...110,protected_forest,0.6,kha
2021,other,11...20,protected_forest,0.3,kha
2021,other,111...120,protected_forest,0.0,kha
2021,other,121...130,protected_forest,0.2,kha
2021,other,131...140,protected_forest,0.0,kha
2021,other,141...,protected_forest,0.3,kha
2021,other,21...30,protected_forest,0.1,kha
2021,other,31...40,protected_forest,0.2,kha
2021,other,41...50,protected_forest,0.1,kha
2021,other,51...60,protected_forest,0.7,kha
2021,other,61...70,protected_forest,0.7,kha
2021,other,71...80,protected_forest,0.3,kha
2021,other,81...90,protected_forest,0.7,kha
2021,other,91...100,protected_forest,0.6,kha
2021,other,no_trees,protected_forest,0.0,kha
2021,other,renewal_not_complete,protected_forest,0.0,kha
2021,pine,...10,production_forest,11.1,kha
2021,pine,101...110,production_forest,21.2,kha
2021,pine,11...20,production_forest,26.0,kha
2021,pine,111...120,production_forest,16.6,kha
2021,pine,121...130,production_forest,9.1,kha
2021,pine,131...140,production_forest,7.7,kha
2021,pine,141...,production_forest,9.5,kha
2021,pine,21...30,production_forest,24.4,kha
2021,pine,31...40,production_forest,28.4,kha
2021,pine,41...50,production_forest,35.2,kha
2021,pine,51...60,production_forest,53.1,kha
2021,pine,61...70,production_forest,71.2,kha
2021,pine,71...80,production_forest,70.7,kha
2021,pine,81...90,production_forest,55.3,kha
2021,pine,91...100,production_forest,40.1,kha
2021,pine,no_trees,production_forest,14.7,kha
2021,pine,renewal_not_complete,production_forest,25.5,kha
2021,pine,...10,protected_forest,0.6,kha
2021,pine,101...110,protected_forest,13.9,kha
2021,pine,11...20,protected_forest,1.5,kha
2021,pine,111...120,protected_forest,12.2,kha
2021,pine,121...130,protected_forest,9.0,kha
2021,pine,131...140,protected_forest,8.8,kha
2021,pine,141...,protected_forest,18.4,kha
2021,pine,21...30,protected_forest,3.7,kha
2021,pine,31...40,protected_forest,7.3,kha
2021,pine,41...50,protected_forest,10.5,kha
2021,pine,51...60,protected_forest,17.1,kha
2021,pine,61...70,protected_forest,20.5,kha
2021,pine,71...80,protected_forest,25.0,kha
2021,pine,81...90,protected_forest,19.2,kha
2021,pine,91...100,protected_forest,18.4,kha
2021,pine,no_trees,protected_forest,1.1,kha
2021,pine,renewal_not_complete,protected_forest,2.0,kha
2021,spruce,...10,production_forest,22.7,kha
2021,spruce,101...110,production_forest,4.5,kha
2021,spruce,11...20,production_forest,34.7,kha
2021,spruce,111...120,production_forest,3.4,kha
2021,spruce,121...130,production_forest,1.2,kha
2021,spruce,131...140,production_forest,1.4,kha
2021,spruce,141...,production_forest,0.6,kha
2021,spruce,21...30,production_forest,29.5,kha
2021,spruce,31...40,production_forest,40.6,kha
2021,spruce,41...50,production_forest,48.3,kha
2021,spruce,51...60,production_forest,31.8,kha
2021,spruce,61...70,production_forest,27.5,kha
2021,spruce,71...80,production_forest,29.7,kha
2021,spruce,81...90,production_forest,17.0,kha
2021,spruce,91...100,production_forest,9.1,kha
2021,spruce,no_trees,production_forest,19.0,kha
2021,spruce,renewal_not_complete,production_forest,42.3,kha
2021,spruce,...10,protected_forest,1.0,kha
2021,spruce,101...110,protected_forest,3.3,kha
2021,spruce,11...20,protected_forest,2.4,kha
2021,spruce,111...120,protected_forest,3.7,kha
2021,spruce,121...130,protected_forest,2.3,kha
2021,spruce,131...140,protected_forest,2.2,kha
2021,spruce,141...,protected_forest,1.9,kha
2021,spruce,21...30,protected_forest,4.2,kha
2021,spruce,31...40,protected_forest,6.3,kha
2021,spruce,41...50,protected_forest,9.3,kha
2021,spruce,51...60,protected_forest,6.4,kha
2021,spruce,61...70,protected_forest,6.1,kha
2021,spruce,71...80,protected_forest,6.5,kha
2021,spruce,81...90,protected_forest,5.5,kha
2021,spruce,91...100,protected_forest,4.1,kha
2021,spruce,no_trees,protected_forest,2.0,kha
2021,spruce,renewal_not_complete,protected_forest,1.0,kha
2022,aspen,...10,production_forest,28.5,kha
2022,aspen,101...110,production_forest,0.8,kha
2022,aspen,11...20,production_forest,17.9,kha
2022,aspen,111...120,production_forest,0.5,kha
2022,aspen,121...130,production_forest,0.0,kha
2022,aspen,131...140,production_forest,0.0,kha
2022,aspen,141...,production_forest,0.0,kha
2022,aspen,21...30,production_forest,11.1,kha
2022,aspen,31...40,production_forest,5.2,kha
2022,aspen,41...50,production_forest,6.8,kha
2022,aspen,51...60,production_forest,14.8,kha
2022,aspen,61...70,production_forest,11.7,kha
2022,aspen,71...80,production_forest,7.4,kha
2022,aspen,81...90,production_forest,3.6,kha
2022,aspen,91...100,production_forest,1.4,kha
2022,aspen,no_trees,production_forest,5.1,kha
2022,aspen,renewal_not_complete,production_forest,10.6,kha
2022,aspen,...10,protected_forest,1.9,kha
2022,aspen,101...110,protected_forest,0.8,kha
2022,aspen,11...20,protected_forest,1.4,kha
2022,aspen,111...120,protected_forest,0.3,kha
2022,aspen,121...130,protected_forest,0.0,kha
2022,aspen,131...140,protected_forest,0.0,kha
2022,aspen,141...,protected_forest,0.0,kha
2022,aspen,21...30,protected_forest,0.6,kha
2022,aspen,31...40,protected_forest,0.5,kha
2022,aspen,41...50,protected_forest,1.1,kha
2022,aspen,51...60,protected_forest,3.2,kha
2022,aspen,61...70,protected_forest,5.5,kha
2022,aspen,71...80,protected_forest,4.8,kha
2022,aspen,81...90,protected_forest,1.5,kha
2022,aspen,91...100,protected_forest,1.5,kha
2022,aspen,no_trees,protected_forest,0.2,kha
2022,aspen,renewal_not_complete,protected_forest,1.1,kha
2022,birch,...10,production_forest,60.1,kha
2022,birch,101...110,production_forest,1.9,kha
2022,birch,11...20,production_forest,57.1,kha
2022,birch,111...120,production_forest,0.2,kha
2022,birch,121...130,production_forest,0.0,kha
2022,birch,131...140,production_forest,0.0,kha
2022,birch,141...,production_forest,0.0,kha
2022,birch,21...30,production_forest,71.5,kha
2022,birch,31...40,production_forest,61.5,kha
2022,birch,41...50,production_forest,67.6,kha
2022,birch,51...60,production_forest,77.3,kha
2022,birch,61...70,production_forest,68.3,kha
2022,birch,71...80,production_forest,41.3,kha
2022,birch,81...90,production_forest,16.7,kha
2022,birch,91...100,production_forest,6.3,kha
2022,birch,no_trees,production_forest,31.2,kha
2022,birch,renewal_not_complete,production_forest,23.9,kha
2022,birch,...10,protected_forest,2.7,kha
2022,birch,101...110,protected_forest,2.4,kha
2022,birch,11...20,protected_forest,3.6,kha
2022,birch,111...120,protected_forest,0.9,kha
2022,birch,121...130,protected_forest,0.3,kha
2022,birch,131...140,protected_forest,0.0,kha
2022,birch,141...,protected_forest,0.0,kha
2022,birch,21...30,protected_forest,8.1,kha
2022,birch,31...40,protected_forest,10.0,kha
2022,birch,41...50,protected_forest,10.5,kha
2022,birch,51...60,protected_forest,13.4,kha
2022,birch,61...70,protected_forest,16.2,kha
2022,birch,71...80,protected_forest,15.3,kha
2022,birch,81...90,protected_forest,10.4,kha
2022,birch,91...100,protected_forest,4.3,kha
2022,birch,no_trees,protected_forest,1.4,kha
2022,birch,renewal_not_complete,protected_forest,2.0,kha
2022,black_alder,...10,production_forest,14.8,kha
2022,black_alder,101...110,production_forest,0.2,kha
2022,black_alder,11...20,production_forest,8.0,kha
2022,black_alder,111...120,production_forest,0.0,kha
2022,black_alder,121...130,production_forest,0.0,kha
2022,black_alder,131...140,production_forest,0.2,kha
2022,black_alder,141...,production_forest,0.0,kha
2022,black_alder,21...30,production_forest,6.0,kha
2022,black_alder,31...40,production_forest,6.3,kha
2022,black_alder,41...50,production_forest,8.6,kha
2022,black_alder,51...60,production_forest,9.1,kha
2022,black_alder,61...70,production_forest,5.6,kha
2022,black_alder,71...80,production_forest,4.9,kha
2022,black_alder,81...90,production_forest,2.3,kha
2022,black_alder,91...100,production_forest,0.9,kha
2022,black_alder,no_trees,production_forest,3.6,kha
2022,black_alder,renewal_not_complete,production_forest,5.4,kha
2022,black_alder,...10,protected_forest,1.0,kha
2022,black_alder,101...110,protected_forest,0.6,kha
2022,black_alder,11...20,protected_forest,0.8,kha
2022,black_alder,111...120,protected_forest,0.4,kha
2022,black_alder,121...130,protected_forest,0.2,kha
2022,black_alder,131...140,protected_forest,0.0,kha
2022,black_alder,141...,protected_forest,0.0,kha
2022,black_alder,21...30,protected_forest,0.5,kha
2022,black_alder,31...40,protected_forest,1.9,kha
2022,black_alder,41...50,protected_forest,3.0,kha
2022,black_alder,51...60,protected_forest,3.5,kha
2022,black_alder,61...70,protected_forest,3.5,kha
2022,black_alder,71...80,protected_forest,1.3,kha
2022,black_alder,81...90,protected_forest,1.9,kha
2022,black_alder,91...100,protected_forest,0.7,kha
2022,black_alder,no_trees,protected_forest,0.2,kha
2022,black_alder,renewal_not_complete,protected_forest,0.0,kha
2022,grey_alder,...10,production_forest,52.3,kha
2022,grey_alder,101...110,production_forest,0.0,kha
2022,grey_alder,11...20,production_forest,48.7,kha
2022,grey_alder,111...120,production_forest,0.0,kha
2022,grey_alder,121...130,production_forest,0.0,kha
2022,grey_alder,131...140,production_forest,0.0,kha
2022,grey_alder,141...,production_forest,0.0,kha
2022,grey_alder,21...30,production_forest,33.5,kha
2022,grey_alder,31...40,production_forest,30.5,kha
2022,grey_alder,41...50,production_forest,16.9,kha
2022,grey_alder,51...60,production_forest,13.6,kha
2022,grey_alder,61...70,production_forest,3.9,kha
2022,grey_alder,71...80,production_forest,0.3,kha
2022,grey_alder,81...90,production_forest,0.0,kha
2022,grey_alder,91...100,production_forest,0.2,kha
2022,grey_alder,no_trees,production_forest,7.0,kha
2022,grey_alder,renewal_not_complete,production_forest,7.9,kha
2022,grey_alder,...10,protected_forest,1.1,kha
2022,grey_alder,101...110,protected_forest,0.0,kha
2022,grey_alder,11...20,protected_forest,1.5,kha
2022,grey_alder,111...120,protected_forest,0.0,kha
2022,grey_alder,121...130,protected_forest,0.0,kha
2022,grey_alder,131...140,protected_forest,0.0,kha
2022,grey_alder,141...,protected_forest,0.0,kha
2022,grey_alder,21...30,protected_forest,2.4,kha
2022,grey_alder,31...40,protected_forest,2.8,kha
2022,grey_alder,41...50,protected_forest,1.9,kha
2022,grey_alder,51...60,protected_forest,1.4,kha
2022,grey_alder,61...70,protected_forest,0.7,kha
2022,grey_alder,71...80,protected_forest,0.0,kha
2022,grey_alder,81...90,protected_forest,0.0,kha
2022,grey_alder,91...100,protected_forest,0.0,kha
2022,grey_alder,no_trees,protected_forest,0.0,kha
2022,grey_alder,renewal_not_complete,protected_forest,0.3,kha
2022,other,...10,production_forest,2.2,kha
2022,other,101...110,production_forest,0.9,kha
2022,other,11...20,production_forest,4.6,kha
2022,other,111...120,production_forest,1.4,kha
2022,other,121...130,production_forest,0.3,kha
2022,other,131...140,production_forest,0.0,kha
2022,other,141...,production_forest,0.3,kha
2022,other,21...30,production_forest,5.7,kha
2022,other,31...40,production_forest,3.1,kha
2022,other,41...50,production_forest,2.2,kha
2022,other,51...60,production_forest,1.4,kha
2022,other,61...70,production_forest,1.4,kha
2022,other,71...80,production_forest,1.1,kha
2022,other,81...90,production_forest,0.8,kha
2022,other,91...100,production_forest,1.4,kha
2022,other,no_trees,production_forest,0.9,kha
2022,other,renewal_not_complete,production_forest,1.7,kha
2022,other,...10,protected_forest,0.2,kha
2022,other,101...110,protected_forest,1.0,kha
2022,other,11...20,protected_forest,0.2,kha
2022,other,111...120,protected_forest,0.2,kha
2022,other,121...130,protected_forest,0.2,kha
2022,other,131...140,protected_forest,0.0,kha
2022,other,141...,protected_forest,0.0,kha
2022,other,21...30,protected_forest,0.5,kha
2022,other,31...40,protected_forest,0.1,kha
2022,other,41...50,protected_forest,0.2,kha
2022,other,51...60,protected_forest,0.5,kha
2022,other,61...70,protected_forest,0.6,kha
2022,other,71...80,protected_forest,1.2,kha
2022,other,81...90,protected_forest,0.9,kha
2022,other,91...100,protected_forest,0.5,kha
2022,other,no_trees,protected_forest,0.0,kha
2022,other,renewal_not_complete,protected_forest,0.0,kha
2022,pine,...10,production_forest,15.0,kha
2022,pine,101...110,production_forest,19.4,kha
2022,pine,11...20,production_forest,23.4,kha
2022,pine,111...120,production_forest,15.6,kha
2022,pine,121...130,production_forest,8.0,kha
2022,pine,131...140,production_forest,6.8,kha
2022,pine,141...,production_forest,9.4,kha
2022,pine,21...30,production_forest,26.7,kha
2022,pine,31...40,production_forest,28.0,kha
2022,pine,41...50,production_forest,35.2,kha
2022,pine,51...60,production_forest,51.6,kha
2022,pine,61...70,production_forest,65.7,kha
2022,pine,71...80,production_forest,69.9,kha
2022,pine,81...90,production_forest,57.7,kha
2022,pine,91...100,production_forest,38.1,kha
2022,pine,no_trees,production_forest,16.1,kha
2022,pine,renewal_not_complete,production_forest,25.9,kha
2022,pine,...10,protected_forest,0.5,kha
2022,pine,101...110,protected_forest,13.7,kha
2022,pine,11...20,protected_forest,1.6,kha
2022,pine,111...120,protected_forest,13.6,kha
2022,pine,121...130,protected_forest,10.0,kha
2022,pine,131...140,protected_forest,9.2,kha
2022,pine,141...,protected_forest,20.6,kha
2022,pine,21...30,protected_forest,3.3,kha
2022,pine,31...40,protected_forest,6.3,kha
2022,pine,41...50,protected_forest,10.1,kha
2022,pine,51...60,protected_forest,15.1,kha
2022,pine,61...70,protected_forest,19.2,kha
2022,pine,71...80,protected_forest,24.0,kha
2022,pine,81...90,protected_forest,20.7,kha
2022,pine,91...100,protected_forest,19.9,kha
2022,pine,no_trees,protected_forest,1.6,kha
2022,pine,renewal_not_complete,protected_forest,3.1,kha
2022,spruce,...10,production_forest,23.4,kha
2022,spruce,101...110,production_forest,4.9,kha
2022,spruce,11...20,production_forest,36.9,kha
2022,spruce,111...120,production_forest,3.8,kha
2022,spruce,121...130,production_forest,1.1,kha
2022,spruce,131...140,production_forest,1.1,kha
2022,spruce,141...,production_forest,0.3,kha
2022,spruce,21...30,production_forest,31.9,kha
2022,spruce,31...40,production_forest,39.3,kha
2022,spruce,41...50,production_forest,46.8,kha
2022,spruce,51...60,production_forest,32.1,kha
2022,spruce,61...70,production_forest,26.9,kha
2022,spruce,71...80,production_forest,26.4,kha
2022,spruce,81...90,production_forest,14.8,kha
2022,spruce,91...100,production_forest,8.7,kha
2022,spruce,no_trees,production_forest,15.7,kha
2022,spruce,renewal_not_complete,production_forest,46.2,kha
2022,spruce,...10,protected_forest,1.1,kha
2022,spruce,101...110,protected_forest,3.1,kha
2022,spruce,11...20,protected_forest,2.2,kha
2022,spruce,111...120,protected_forest,3.5,kha
2022,spruce,121...130,protected_forest,2.1,kha
2022,spruce,131...140,protected_forest,2.4,kha
2022,spruce,141...,protected_forest,2.0,kha
2022,spruce,21...30,protected_forest,3.5,kha
2022,spruce,31...40,protected_forest,6.1,kha
2022,spruce,41...50,protected_forest,8.6,kha
2022,spruce,51...60,protected_forest,7.7,kha
2022,spruce,61...70,protected_forest,5.6,kha
2022,spruce,71...80,protected_forest,6.6,kha
2022,spruce,81...90,protected_forest,5.0,kha
2022,spruce,91...100,protected_forest,3.6,kha
2022,spruce,no_trees,protected_forest,1.8,kha
2022,spruce,renewal_not_complete,protected_forest,0.8,kha
2023,aspen,...10,production_forest,31.2,kha
2023,aspen,101...110,production_forest,0.8,kha
2023,aspen,11...20,production_forest,18.9,kha
2023,aspen,111...120,production_forest,0.5,kha
2023,aspen,121...130,production_forest,0.0,kha
2023,aspen,131...140,production_forest,0.0,kha
2023,aspen,141...,production_forest,0.0,kha
2023,aspen,21...30,production_forest,11.8,kha
2023,aspen,31...40,production_forest,5.3,kha
2023,aspen,41...50,production_forest,7.2,kha
2023,aspen,51...60,production_forest,12.5,kha
2023,aspen,61...70,production_forest,13.2,kha
2023,aspen,71...80,production_forest,7.4,kha
2023,aspen,81...90,production_forest,3.1,kha
2023,aspen,91...100,production_forest,1.3,kha
2023,aspen,no_trees,production_forest,4.2,kha
2023,aspen,renewal_not_complete,production_forest,9.8,kha
2023,aspen,...10,protected_forest,1.9,kha
2023,aspen,101...110,protected_forest,0.9,kha
2023,aspen,11...20,protected_forest,1.3,kha
2023,aspen,111...120,protected_forest,0.3,kha
2023,aspen,121...130,protected_forest,0.0,kha
2023,aspen,131...140,protected_forest,0.0,kha
2023,aspen,141...,protected_forest,0.0,kha
2023,aspen,21...30,protected_forest,0.9,kha
2023,aspen,31...40,protected_forest,0.3,kha
2023,aspen,41...50,protected_forest,1.1,kha
2023,aspen,51...60,protected_forest,2.6,kha
2023,aspen,61...70,protected_forest,5.9,kha
2023,aspen,71...80,protected_forest,4.7,kha
2023,aspen,81...90,protected_forest,3.2,kha
2023,aspen,91...100,protected_forest,1.3,kha
2023,aspen,no_trees,protected_forest,0.1,kha
2023,aspen,renewal_not_complete,protected_forest,0.8,kha
2023,birch,...10,production_forest,65.1,kha
2023,birch,101...110,production_forest,2.4,kha
2023,birch,11...20,production_forest,56.4,kha
2023,birch,111...120,production_forest,0.2,kha
2023,birch,121...130,production_forest,0.0,kha
2023,birch,131...140,production_forest,0.0,kha
2023,birch,141...,production_forest,0.0,kha
2023,birch,21...30,production_forest,76.8,kha
2023,birch,31...40,production_forest,61.3,kha
2023,birch,41...50,production_forest,63.6,kha
2023,birch,51...60,production_forest,77.5,kha
2023,birch,61...70,production_forest,69.5,kha
2023,birch,71...80,production_forest,41.3,kha
