YEAR,OWNER,TYPE,DOMINANT_SPECIES,QUALITY_CLASS,AREA,UNIT,RELATIVE_ERROR_PERCENT
2012,State Forest Management Centre,protected,pine,5A-5B,16.907819635,kha,0.17881846
2012,State Forest Management Centre,protected,pine,all,95.645636874,kha,0.101992662
2012,State Forest Management Centre,protected,spruce,1,6.737854699,kha,0.227879617
2012,State Forest Management Centre,protected,spruce,1A,5.197084162,kha,0.264212337
2012,State Forest Management Centre,protected,spruce,2,4.318441936,kha,0.282292718
2012,State Forest Management Centre,protected,spruce,3,2.480928555,kha,0.347870311
2012,State Forest Management Centre,protected,spruce,4,0.416773658,kha,0.70663917
2012,State Forest Management Centre,protected,spruce,5,,kha,0.0
2012,State Forest Management Centre,protected,spruce,5A-5B,,kha,0.0
2012,State Forest Management Centre,protected,spruce,all,19.151083011,kha,0.171886295
2012,all,production,aspen,1,52.092206114,kha,0.078121772
2012,all,production,aspen,1A,32.536790138,kha,0.098580436
2012,all,production,aspen,2,17.461128343,kha,0.138904198
2012,all,production,aspen,3,3.226765855,kha,0.309387185
2012,all,production,aspen,4,0.940053825,kha,0.674881381
2012,all,production,aspen,5,,kha,0.0
2012,all,production,aspen,5A-5B,,kha,0.0
2012,all,production,aspen,all,106.256944275,kha,0.058968848
2012,all,production,birch,1,195.932006755,kha,0.044932739
2012,all,production,birch,1A,51.956066998,kha,0.082603218
2012,all,production,birch,2,216.959258904,kha,0.044387903
2012,all,production,birch,3,95.402428606,kha,0.060819849
2012,all,production,birch,4,28.662503889,kha,0.105517984
2012,all,production,birch,5,8.216296736,kha,0.24734018
2012,all,production,birch,5A-5B,2.500641949,kha,0.352753107
2012,all,production,birch,all,599.629203837,kha,0.029777353
2012,all,production,black alder,1,19.779723558,kha,0.127068118
2012,all,production,black alder,1A,3.125802436,kha,0.282127797
2012,all,production,black alder,2,29.649840686,kha,0.100801052
2012,all,production,black alder,3,6.532406125,kha,0.18371412
2012,all,production,black alder,4,0.865972307,kha,0.485411171
2012,all,production,black alder,5,0.208386829,kha,1.000148666
2012,all,production,black alder,5A-5B,,kha,0.0
2012,all,production,black alder,all,60.162131941,kha,0.079480198
2012,all,production,grey alder,1,92.8058662,kha,0.063357617
2012,all,production,grey alder,1A,19.686449614,kha,0.108619288
2012,all,production,grey alder,2,60.879128504,kha,0.072597515
2012,all,production,grey alder,3,7.316357376,kha,0.175111069
2012,all,production,grey alder,4,1.743906018,kha,0.416027309
2012,all,production,grey alder,5,,kha,0.0
2012,all,production,grey alder,5A-5B,,kha,0.0
2012,all,production,grey alder,all,182.43170771,kha,0.048541847
2012,all,production,other,1,10.186073237,kha,0.166006177
2012,all,production,other,1A,5.369149167,kha,0.2304107
2012,all,production,other,2,8.995475928,kha,0.1539986
2012,all,production,other,3,3.885268235,kha,0.245467209
2012,all,production,other,4,3.125802436,kha,0.323322338
2012,all,production,other,5,,kha,0.0
2012,all,production,other,5A-5B,,kha,0.0
2012,all,production,other,all,31.561769004,kha,0.103972714
2012,all,production,pine,1,149.710932841,kha,0.056390698
2012,all,production,pine,1A,46.564099473,kha,0.090085304
2012,all,production,pine,2,166.51109984,kha,0.052891936
2012,all,production,pine,3,107.048459968,kha,0.063410812
2012,all,production,pine,4,50.153104153,kha,0.089075923
2012,all,production,pine,5,26.944062742,kha,0.117038127
2012,all,production,pine,5A-5B,21.988290528,kha,0.14898879
2012,all,production,pine,all,568.920049545,kha,0.036922141
2012,all,production,spruce,1,146.697992711,kha,0.050757469
2012,all,production,spruce,1A,84.515175366,kha,0.066904183
2012,all,production,spruce,2,63.142334499,kha,0.071224191
2012,all,production,spruce,3,15.158558075,kha,0.127838305
2012,all,production,spruce,4,3.20849033,kha,0.276176066
2012,all,production,spruce,5,0.833547316,kha,0.612600514
2012,all,production,spruce,5A-5B,0.208386829,kha,1.225022751
2012,all,production,spruce,all,313.764485127,kha,0.039850521
2012,all,protected,aspen,1,1.875481462,kha,0.384767662
2012,all,protected,aspen,1A,4.335383786,kha,0.28521477
2012,all,protected,aspen,2,2.083868291,kha,0.405731163
2012,all,protected,aspen,3,0.208386829,kha,1.000340312
2012,all,protected,aspen,4,0.208386829,kha,1.000148669
2012,all,protected,aspen,5,,kha,0.0
2012,all,protected,aspen,5A-5B,,kha,0.0
2012,all,protected,aspen,all,8.711507196,kha,0.203485683
2012,all,protected,birch,1,12.452113294,kha,0.183506179
2012,all,protected,birch,1A,5.309237954,kha,0.302969014
2012,all,protected,birch,2,24.153700585,kha,0.150742177
2012,all,protected,birch,3,13.079024231,kha,0.155312328
2012,all,protected,birch,4,7.431116002,kha,0.238334205
2012,all,protected,birch,5,1.041934145,kha,0.528779042
2012,all,protected,birch,5A-5B,1.041934145,kha,0.528488951
2012,all,protected,birch,all,64.509060357,kha,0.10433705
2012,all,protected,black alder,1,3.07210115,kha,0.518582786
2012,all,protected,black alder,1A,0.208386829,kha,1.117309473
2012,all,protected,black alder,2,3.817813418,kha,0.322536073
2012,all,protected,black alder,3,2.801635885,kha,0.415991034
2012,all,protected,black alder,4,0.625160487,kha,0.999573519
2012,all,protected,black alder,5,,kha,0.0
2012,all,protected,black alder,5A-5B,,kha,0.0
2012,all,protected,black alder,all,10.52509777,kha,0.242963864
2012,all,protected,grey alder,1,1.608350386,kha,0.372223964
2012,all,protected,grey alder,1A,0.416773658,kha,0.706791738
2012,all,protected,grey alder,2,0.881351255,kha,0.4608911
2012,all,protected,grey alder,3,0.416773658,kha,0.706978172
2012,all,protected,grey alder,4,,kha,0.0
2012,all,protected,grey alder,5,,kha,0.0
2012,all,protected,grey alder,5A-5B,,kha,0.0
2012,all,protected,grey alder,all,3.323248957,kha,0.265739042
2012,all,protected,pine,1,13.658923099,kha,0.180977692
2012,all,protected,pine,1A,3.938615263,kha,0.314708235
2012,all,protected,pine,2,24.58349842,kha,0.147173836
2012,all,protected,pine,3,21.469469839,kha,0.156234876
2012,all,protected,pine,4,19.746923472,kha,0.141500293
2012,all,protected,pine,5,16.968710266,kha,0.151100601
2012,all,protected,pine,5A-5B,21.700716704,kha,0.159190644
2012,all,protected,pine,all,122.066857062,kha,0.08788321
2012,all,protected,spruce,1,9.238496648,kha,0.199067819
2012,all,protected,spruce,1A,6.393703851,kha,0.231527579
2012,all,protected,spruce,2,7.235857543,kha,0.217804589
2012,all,protected,spruce,3,2.940192288,kha,0.310311629
2012,all,protected,spruce,4,0.416773658,kha,0.70663917
2012,all,protected,spruce,5,,kha,0.0
2012,all,protected,spruce,5A-5B,,kha,0.0
2012,all,protected,spruce,all,26.225023988,kha,0.143512115
2012,other,production,aspen,1,38.609244854,kha,0.091086504
2012,other,production,aspen,1A,19.993528445,kha,0.123139892
2012,other,production,aspen,2,14.608187621,kha,0.147802305
2012,other,production,aspen,3,2.892013253,kha,0.335026637
2012,other,production,aspen,4,0.731666996,kha,0.768267931
2012,other,production,aspen,5,,kha,0.0
2012,other,production,aspen,5A-5B,,kha,0.0
2012,other,production,aspen,all,76.834641168,kha,0.07145507
2012,other,production,birch,1,126.052296846,kha,0.052799133
2012,other,production,birch,1A,31.927446211,kha,0.106637877
2012,other,production,birch,2,165.175277749,kha,0.051775797
2012,other,production,birch,3,81.104362264,kha,0.067770561
2012,other,production,birch,4,24.07799365,kha,0.115030856
2012,other,production,birch,5,6.549202103,kha,0.26511034
2012,other,production,birch,5A-5B,2.500641949,kha,0.352753107
2012,other,production,birch,all,437.387220772,kha,0.03570994
2012,other,production,black alder,1,12.444257111,kha,0.164272135
2012,other,production,black alder,1A,1.458707804,kha,0.390827149
2012,other,production,black alder,2,22.583193247,kha,0.108648914
2012,other,production,black alder,3,5.907245637,kha,0.193311163
2012,other,production,black alder,4,0.677528097,kha,0.537894447
2012,other,production,black alder,5,,kha,0.0
2012,other,production,black alder,5A-5B,,kha,0.0
2012,other,production,black alder,all,43.070931896,kha,0.089480263
2012,other,production,grey alder,1,85.194933203,kha,0.066501131
2012,other,production,grey alder,1A,17.665159888,kha,0.114664285
2012,other,production,grey alder,2,57.821197658,kha,0.074356675
2012,other,production,grey alder,3,7.107970546,kha,0.17912629
2012,other,production,grey alder,4,1.743906018,kha,0.416027309
2012,other,production,grey alder,5,,kha,0.0
2012,other,production,grey alder,5A-5B,,kha,0.0
2012,other,production,grey alder,all,169.533167312,kha,0.05074218
2012,other,production,other,1,9.769299579,kha,0.170545595
2012,other,production,other,1A,4.327215022,kha,0.255935559
2012,other,production,other,2,8.27477008,kha,0.160988872
2012,other,production,other,3,3.676881406,kha,0.253253561
2012,other,production,other,4,3.125802436,kha,0.323322338
2012,other,production,other,5,,kha,0.0
2012,other,production,other,5A-5B,,kha,0.0
2012,other,production,other,all,29.173968523,kha,0.109420757
2012,other,production,pine,1,72.55356299,kha,0.072526656
2012,other,production,pine,1A,24.229094939,kha,0.11361238
2012,other,production,pine,2,93.895896025,kha,0.07184608
2012,other,production,pine,3,65.169354863,kha,0.080761736
2012,other,production,pine,4,29.956419389,kha,0.108123806
2012,other,production,pine,5,13.141081828,kha,0.155697841
2012,other,production,pine,5A-5B,9.485080783,kha,0.20880008
2012,other,production,pine,all,308.430490818,kha,0.04855095
2012,other,production,spruce,1,82.750951632,kha,0.061709073
2012,other,production,spruce,1A,41.101884748,kha,0.083691707
2012,other,production,spruce,2,40.610070993,kha,0.094536579
2012,other,production,spruce,3,10.011007462,kha,0.156387858
2012,other,production,spruce,4,2.232531455,kha,0.315521224
2012,other,production,spruce,5,0.833547316,kha,0.612600514
2012,other,production,spruce,5A-5B,0.208386829,kha,1.225022751
2012,other,production,spruce,all,177.748380436,kha,0.048620111
2012,other,protected,aspen,1,0.833547316,kha,0.530124695
2012,other,protected,aspen,1A,0.584420862,kha,0.579982003
2012,other,protected,aspen,2,1.250320974,kha,0.416023254
2012,other,protected,aspen,3,,kha,0.0
2012,other,protected,aspen,4,0.208386829,kha,1.000148669
2012,other,protected,aspen,5,,kha,0.0
2012,other,protected,aspen,5A-5B,,kha,0.0
2012,other,protected,aspen,all,2.876675982,kha,0.274293056
2012,other,protected,birch,1,2.037773124,kha,0.383862003
2012,other,protected,birch,1A,1.041934145,kha,0.67047043
2012,other,protected,birch,2,6.857051966,kha,0.217063338
2012,other,protected,birch,3,6.251604872,kha,0.229607329
2012,other,protected,birch,4,3.263379421,kha,0.336348707
2012,other,protected,birch,5,0.208386829,kha,0.999573519
2012,other,protected,birch,5A-5B,0.416773658,kha,0.999765272
2012,other,protected,birch,all,20.076904015,kha,0.154188579
2012,other,protected,black alder,1,0.625160487,kha,0.849785974
2012,other,protected,black alder,1A,,kha,0.0
2012,other,protected,black alder,2,0.833547316,kha,0.61261518
2012,other,protected,black alder,3,0.416773658,kha,0.999573519
2012,other,protected,black alder,4,0.416773658,kha,0.999573519
2012,other,protected,black alder,5,,kha,0.0
2012,other,protected,black alder,5A-5B,,kha,0.0
2012,other,protected,black alder,all,2.29225512,kha,0.485089434
2012,other,protected,grey alder,1,1.041934145,kha,0.44720315
2012,other,protected,grey alder,1A,0.416773658,kha,0.706791738
2012,other,protected,grey alder,2,0.582670413,kha,0.579252271
2012,other,protected,grey alder,3,0.416773658,kha,0.706978172
2012,other,protected,grey alder,4,,kha,0.0
2012,other,protected,grey alder,5,,kha,0.0
2012,other,protected,grey alder,5A-5B,,kha,0.0
2012,other,protected,grey alder,all,2.458151874,kha,0.312331876
2012,other,protected,pine,1,2.500641949,kha,0.368168839
2012,other,protected,pine,1A,1.041934145,kha,0.52895574
2012,other,protected,pine,2,5.137256304,kha,0.254360542
2012,other,protected,pine,3,3.187589131,kha,0.273761197
2012,other,protected,pine,4,5.001283898,kha,0.257137972
2012,other,protected,pine,5,4.759617692,kha,0.280100568
2012,other,protected,pine,5A-5B,4.792897069,kha,0.311215859
2012,other,protected,pine,all,26.421220188,kha,0.151145158
2012,other,protected,spruce,1,2.500641949,kha,0.327338624
2012,other,protected,spruce,1A,1.196619689,kha,0.428180404
2012,other,protected,spruce,2,2.917415607,kha,0.351038039
2012,other,protected,spruce,3,0.459263733,kha,0.648280464
2012,other,protected,spruce,4,,kha,0.0
2012,other,protected,spruce,5,,kha,0.0
2012,other,protected,spruce,5A-5B,,kha,0.0
2012,other,protected,spruce,all,7.073940977,kha,0.236348004
2013,State Forest Management Centre,production,aspen,1,12.523985135,kha,0.144856569
2013,State Forest Management Centre,production,aspen,1A,12.920966091,kha,0.135546585
2013,State Forest Management Centre,production,aspen,2,1.594517021,kha,0.355808692
2013,State Forest Management Centre,production,aspen,3,0.207333241,kha,0.999393646
2013,State Forest Management Centre,production,aspen,4,0.207333241,kha,0.999393646
2013,State Forest Management Centre,production,aspen,5,,kha,0.0
2013,State Forest Management Centre,production,aspen,5A-5B,,kha,0.0
2013,State Forest Management Centre,production,aspen,all,27.454134727,kha,0.099085348
2013,State Forest Management Centre,production,birch,1,69.74219569,kha,0.083184592
2013,State Forest Management Centre,production,birch,1A,18.061358393,kha,0.129745525
2013,State Forest Management Centre,production,birch,2,55.247508102,kha,0.08130582
2013,State Forest Management Centre,production,birch,3,15.069747063,kha,0.142767542
2013,State Forest Management Centre,production,birch,4,4.975997776,kha,0.252308426
2013,State Forest Management Centre,production,birch,5,1.658665925,kha,0.431872844
2013,State Forest Management Centre,production,birch,5A-5B,,kha,0.0
2013,State Forest Management Centre,production,birch,all,164.755472949,kha,0.06127572
2013,State Forest Management Centre,production,black alder,1,7.593331139,kha,0.182639653
2013,State Forest Management Centre,production,black alder,1A,1.97542965,kha,0.367617146
2013,State Forest Management Centre,production,black alder,2,7.482739588,kha,0.198276304
2013,State Forest Management Centre,production,black alder,3,0.829332963,kha,0.499610035
2013,State Forest Management Centre,production,black alder,4,0.18749145,kha,0.999584475
2013,State Forest Management Centre,production,black alder,5,,kha,0.0
2013,State Forest Management Centre,production,black alder,5A-5B,,kha,0.0
2013,State Forest Management Centre,production,black alder,all,18.06832479,kha,0.146184903
2013,State Forest Management Centre,production,grey alder,1,8.327746944,kha,0.170044922
2013,State Forest Management Centre,production,grey alder,1A,2.218403475,kha,0.301982786
2013,State Forest Management Centre,production,grey alder,2,4.079136376,kha,0.250649846
2013,State Forest Management Centre,production,grey alder,3,0.621999722,kha,0.57740154
2013,State Forest Management Centre,production,grey alder,4,,kha,0.0
2013,State Forest Management Centre,production,grey alder,5,,kha,0.0
