YEAR,DOMINANT_SPECIES,AGE_GROUP,TYPE,AREA,UNIT
2012,pine,clearcut,production,11.5,kha
2012,pine,unknown,production,17.8,kha
2012,pine,...10,protected,0.2,kha
2012,pine,101...110,protected,6.2,kha
2012,pine,11...20,protected,1.3,kha
2012,pine,111...120,protected,6.3,kha
2012,pine,121...130,protected,5.4,kha
2012,pine,131...140,protected,4.5,kha
2012,pine,141...,protected,8.7,kha
2012,pine,21...30,protected,4.4,kha
2012,pine,31...40,protected,6.4,kha
2012,pine,41...50,protected,9.2,kha
2012,pine,51...60,protected,14.2,kha
2012,pine,61...70,protected,17.9,kha
2012,pine,71...80,protected,14.2,kha
2012,pine,81...90,protected,10.5,kha
2012,pine,91...100,protected,12.7,kha
2012,pine,clearcut,protected,0.4,kha
2012,pine,unknown,protected,1.2,kha
2012,spruce,...10,production,8.5,kha
2012,spruce,101...110,production,5.6,kha
2012,spruce,11...20,production,22.7,kha
2012,spruce,111...120,production,1.9,kha
2012,spruce,121...130,production,1.8,kha
2012,spruce,131...140,production,0.4,kha
2012,spruce,141...,production,1.0,kha
2012,spruce,21...30,production,27.6,kha
2012,spruce,31...40,production,47.4,kha
2012,spruce,41...50,production,52.5,kha
2012,spruce,51...60,production,30.9,kha
2012,spruce,61...70,production,43.6,kha
2012,spruce,71...80,production,37.6,kha
2012,spruce,81...90,production,21.8,kha
2012,spruce,91...100,production,10.4,kha
2012,spruce,clearcut,production,22.8,kha
2012,spruce,unknown,production,21.4,kha
2012,spruce,...10,protected,0.3,kha
2012,spruce,101...110,protected,1.7,kha
2012,spruce,11...20,protected,0.9,kha
2012,spruce,111...120,protected,0.6,kha
2012,spruce,121...130,protected,1.0,kha
2012,spruce,131...140,protected,0.2,kha
2012,spruce,141...,protected,0.9,kha
2012,spruce,21...30,protected,1.4,kha
2012,spruce,31...40,protected,4.1,kha
2012,spruce,41...50,protected,3.9,kha
2012,spruce,51...60,protected,1.2,kha
2012,spruce,61...70,protected,2.6,kha
2012,spruce,71...80,protected,2.7,kha
2012,spruce,81...90,protected,1.9,kha
2012,spruce,91...100,protected,2.9,kha
2012,spruce,clearcut,protected,0.4,kha
2012,spruce,unknown,protected,0.0,kha
2013,all,...10,production,136.5,kha
2013,all,101...110,production,33.3,kha
2013,all,11...20,production,166.8,kha
2013,all,111...120,production,15.8,kha
2013,all,121...130,production,12.9,kha
2013,all,131...140,production,6.2,kha
2013,all,141...,production,7.8,kha
2013,all,21...30,production,153.5,kha
2013,all,31...40,production,221.9,kha
2013,all,41...50,production,280.4,kha
2013,all,51...60,production,249.8,kha
2013,all,61...70,production,247.2,kha
2013,all,71...80,production,169.1,kha
2013,all,81...90,production,99.1,kha
2013,all,91...100,production,63.2,kha
2013,all,clearcut,production,62.4,kha
2013,all,unknown,production,84.5,kha
2013,all,...10,protected,2.7,kha
2013,all,101...110,protected,9.2,kha
2013,all,11...20,protected,7.9,kha
2013,all,111...120,protected,7.5,kha
2013,all,121...130,protected,6.6,kha
2013,all,131...140,protected,5.1,kha
2013,all,141...,protected,11.2,kha
2013,all,21...30,protected,11.0,kha
2013,all,31...40,protected,16.9,kha
2013,all,41...50,protected,31.5,kha
2013,all,51...60,protected,31.9,kha
2013,all,61...70,protected,40.8,kha
2013,all,71...80,protected,32.1,kha
2013,all,81...90,protected,19.1,kha
2013,all,91...100,protected,18.5,kha
2013,all,clearcut,protected,2.4,kha
2013,all,unknown,protected,3.3,kha
2013,aspen,...10,production,19.5,kha
2013,aspen,101...110,production,0.4,kha
2013,aspen,11...20,production,12.1,kha
2013,aspen,111...120,production,0.0,kha
2013,aspen,121...130,production,0.0,kha
2013,aspen,131...140,production,0.0,kha
2013,aspen,141...,production,0.0,kha
2013,aspen,21...30,production,6.0,kha
2013,aspen,31...40,production,3.4,kha
2013,aspen,41...50,production,16.7,kha
2013,aspen,51...60,production,19.7,kha
2013,aspen,61...70,production,14.1,kha
2013,aspen,71...80,production,7.3,kha
2013,aspen,81...90,production,2.5,kha
2013,aspen,91...100,production,1.1,kha
2013,aspen,clearcut,production,3.5,kha
2013,aspen,unknown,production,11.6,kha
2013,aspen,...10,protected,0.4,kha
2013,aspen,101...110,protected,0.0,kha
2013,aspen,11...20,protected,0.3,kha
2013,aspen,111...120,protected,0.0,kha
2013,aspen,121...130,protected,0.0,kha
2013,aspen,131...140,protected,0.0,kha
2013,aspen,141...,protected,0.0,kha
2013,aspen,21...30,protected,0.5,kha
2013,aspen,31...40,protected,0.0,kha
2013,aspen,41...50,protected,1.5,kha
2013,aspen,51...60,protected,2.5,kha
2013,aspen,61...70,protected,2.9,kha
2013,aspen,71...80,protected,1.7,kha
2013,aspen,81...90,protected,0.4,kha
2013,aspen,91...100,protected,0.0,kha
2013,aspen,clearcut,protected,0.0,kha
2013,aspen,unknown,protected,0.4,kha
2013,birch,...10,production,52.2,kha
2013,birch,101...110,production,0.6,kha
2013,birch,11...20,production,60.0,kha
2013,birch,111...120,production,0.2,kha
2013,birch,121...130,production,0.2,kha
2013,birch,131...140,production,0.0,kha
2013,birch,141...,production,0.0,kha
2013,birch,21...30,production,58.0,kha
2013,birch,31...40,production,74.9,kha
2013,birch,41...50,production,112.7,kha
2013,birch,51...60,production,95.4,kha
2013,birch,61...70,production,77.2,kha
2013,birch,71...80,production,42.6,kha
2013,birch,81...90,production,13.3,kha
2013,birch,91...100,production,7.0,kha
2013,birch,clearcut,production,17.4,kha
2013,birch,unknown,production,17.3,kha
2013,birch,...10,protected,1.3,kha
2013,birch,101...110,protected,1.5,kha
2013,birch,11...20,protected,3.0,kha
2013,birch,111...120,protected,0.5,kha
2013,birch,121...130,protected,0.2,kha
2013,birch,131...140,protected,0.0,kha
2013,birch,141...,protected,0.0,kha
2013,birch,21...30,protected,3.3,kha
2013,birch,31...40,protected,5.2,kha
2013,birch,41...50,protected,10.8,kha
2013,birch,51...60,protected,10.8,kha
2013,birch,61...70,protected,13.4,kha
2013,birch,71...80,protected,10.7,kha
2013,birch,81...90,protected,4.3,kha
2013,birch,91...100,protected,2.0,kha
2013,birch,clearcut,protected,1.1,kha
2013,birch,unknown,protected,0.4,kha
2013,black alder,...10,production,7.3,kha
2013,black alder,101...110,production,0.1,kha
2013,black alder,11...20,production,3.1,kha
2013,black alder,111...120,production,0.2,kha
2013,black alder,121...130,production,0.2,kha
2013,black alder,131...140,production,0.0,kha
2013,black alder,141...,production,0.0,kha
2013,black alder,21...30,production,3.3,kha
2013,black alder,31...40,production,7.4,kha
2013,black alder,41...50,production,10.7,kha
2013,black alder,51...60,production,12.7,kha
2013,black alder,61...70,production,8.0,kha
2013,black alder,71...80,production,3.1,kha
2013,black alder,81...90,production,2.9,kha
2013,black alder,91...100,production,0.8,kha
2013,black alder,clearcut,production,2.3,kha
2013,black alder,unknown,production,4.8,kha
2013,black alder,...10,protected,0.0,kha
2013,black alder,101...110,protected,0.2,kha
2013,black alder,11...20,protected,0.4,kha
2013,black alder,111...120,protected,0.0,kha
2013,black alder,121...130,protected,0.0,kha
2013,black alder,131...140,protected,0.0,kha
2013,black alder,141...,protected,0.0,kha
2013,black alder,21...30,protected,0.4,kha
2013,black alder,31...40,protected,1.2,kha
2013,black alder,41...50,protected,2.7,kha
2013,black alder,51...60,protected,2.2,kha
2013,black alder,61...70,protected,1.3,kha
2013,black alder,71...80,protected,0.8,kha
2013,black alder,81...90,protected,1.2,kha
2013,black alder,91...100,protected,0.4,kha
2013,black alder,clearcut,protected,0.0,kha
2013,black alder,unknown,protected,0.2,kha
2013,grey alder,...10,production,32.1,kha
2013,grey alder,101...110,production,0.0,kha
2013,grey alder,11...20,production,33.7,kha
2013,grey alder,111...120,production,0.0,kha
2013,grey alder,121...130,production,0.0,kha
2013,grey alder,131...140,production,0.0,kha
2013,grey alder,141...,production,0.0,kha
2013,grey alder,21...30,production,32.4,kha
2013,grey alder,31...40,production,49.6,kha
2013,grey alder,41...50,production,26.6,kha
2013,grey alder,51...60,production,11.4,kha
2013,grey alder,61...70,production,1.5,kha
2013,grey alder,71...80,production,0.0,kha
2013,grey alder,81...90,production,0.0,kha
2013,grey alder,91...100,production,0.0,kha
2013,grey alder,clearcut,production,3.2,kha
2013,grey alder,unknown,production,9.5,kha
2013,grey alder,...10,protected,0.5,kha
2013,grey alder,101...110,protected,0.0,kha
2013,grey alder,11...20,protected,1.3,kha
2013,grey alder,111...120,protected,0.0,kha
2013,grey alder,121...130,protected,0.0,kha
2013,grey alder,131...140,protected,0.0,kha
2013,grey alder,141...,protected,0.0,kha
2013,grey alder,21...30,protected,0.6,kha
2013,grey alder,31...40,protected,1.0,kha
2013,grey alder,41...50,protected,0.9,kha
2013,grey alder,51...60,protected,0.6,kha
2013,grey alder,61...70,protected,0.0,kha
2013,grey alder,71...80,protected,0.0,kha
2013,grey alder,81...90,protected,0.0,kha
2013,grey alder,91...100,protected,0.0,kha
2013,grey alder,clearcut,protected,0.0,kha
2013,grey alder,unknown,protected,0.1,kha
2013,other,...10,production,2.7,kha
2013,other,101...110,production,1.0,kha
2013,other,11...20,production,5.7,kha
2013,other,111...120,production,0.2,kha
2013,other,121...130,production,0.6,kha
2013,other,131...140,production,0.0,kha
2013,other,141...,production,0.0,kha
2013,other,21...30,production,3.4,kha
2013,other,31...40,production,2.7,kha
2013,other,41...50,production,5.2,kha
2013,other,51...60,production,2.8,kha
2013,other,61...70,production,3.6,kha
2013,other,71...80,production,1.5,kha
2013,other,81...90,production,1.9,kha
2013,other,91...100,production,0.4,kha
2013,other,clearcut,production,0.6,kha
2013,other,unknown,production,1.9,kha
2013,other,...10,protected,0.0,kha
2013,other,101...110,protected,0.5,kha
2013,other,11...20,protected,0.2,kha
2013,other,111...120,protected,0.2,kha
2013,other,121...130,protected,0.0,kha
2013,other,131...140,protected,0.0,kha
2013,other,141...,protected,0.6,kha
2013,other,21...30,protected,0.3,kha
2013,other,31...40,protected,0.0,kha
2013,other,41...50,protected,0.5,kha
2013,other,51...60,protected,0.2,kha
2013,other,61...70,protected,0.0,kha
2013,other,71...80,protected,0.4,kha
2013,other,81...90,protected,0.6,kha
2013,other,91...100,protected,0.4,kha
2013,other,clearcut,protected,0.0,kha
2013,other,unknown,protected,0.0,kha
2013,pine,...10,production,13.3,kha
2013,pine,101...110,production,24.3,kha
2013,pine,11...20,production,25.0,kha
2013,pine,111...120,production,12.9,kha
2013,pine,121...130,production,9.8,kha
2013,pine,131...140,production,5.8,kha
2013,pine,141...,production,6.8,kha
2013,pine,21...30,production,26.0,kha
2013,pine,31...40,production,36.7,kha
2013,pine,41...50,production,56.2,kha
2013,pine,51...60,production,76.8,kha
2013,pine,61...70,production,99.8,kha
2013,pine,71...80,production,78.6,kha
2013,pine,81...90,production,59.5,kha
2013,pine,91...100,production,42.2,kha
2013,pine,clearcut,production,13.7,kha
2013,pine,unknown,production,18.5,kha
2013,pine,...10,protected,0.2,kha
2013,pine,101...110,protected,6.1,kha
2013,pine,11...20,protected,1.3,kha
2013,pine,111...120,protected,6.2,kha
2013,pine,121...130,protected,5.5,kha
2013,pine,131...140,protected,4.7,kha
2013,pine,141...,protected,9.7,kha
2013,pine,21...30,protected,4.5,kha
2013,pine,31...40,protected,5.7,kha
2013,pine,41...50,protected,10.2,kha
2013,pine,51...60,protected,14.3,kha
2013,pine,61...70,protected,20.0,kha
2013,pine,71...80,protected,14.4,kha
2013,pine,81...90,protected,10.5,kha
2013,pine,91...100,protected,12.4,kha
2013,pine,clearcut,protected,0.4,kha
2013,pine,unknown,protected,1.2,kha
2013,spruce,...10,production,9.5,kha
2013,spruce,101...110,production,6.9,kha
2013,spruce,11...20,production,27.2,kha
2013,spruce,111...120,production,2.3,kha
2013,spruce,121...130,production,2.0,kha
2013,spruce,131...140,production,0.4,kha
2013,spruce,141...,production,1.0,kha
2013,spruce,21...30,production,24.4,kha
2013,spruce,31...40,production,47.3,kha
2013,spruce,41...50,production,52.3,kha
2013,spruce,51...60,production,31.1,kha
2013,spruce,61...70,production,42.9,kha
2013,spruce,71...80,production,36.1,kha
2013,spruce,81...90,production,19.0,kha
2013,spruce,91...100,production,11.5,kha
2013,spruce,clearcut,production,21.6,kha
2013,spruce,unknown,production,21.0,kha
2013,spruce,...10,protected,0.2,kha
2013,spruce,101...110,protected,1.0,kha
2013,spruce,11...20,protected,1.4,kha
2013,spruce,111...120,protected,0.6,kha
2013,spruce,121...130,protected,1.0,kha
2013,spruce,131...140,protected,0.4,kha
2013,spruce,141...,protected,0.9,kha
2013,spruce,21...30,protected,1.5,kha
2013,spruce,31...40,protected,3.8,kha
2013,spruce,41...50,protected,4.9,kha
2013,spruce,51...60,protected,1.2,kha
2013,spruce,61...70,protected,3.4,kha
2013,spruce,71...80,protected,4.0,kha
2013,spruce,81...90,protected,2.1,kha
2013,spruce,91...100,protected,3.3,kha
2013,spruce,clearcut,protected,0.9,kha
2013,spruce,unknown,protected,0.9,kha
2014,all,...10,production,144.1,kha
2014,all,101...110,production,37.6,kha
2014,all,11...20,production,183.2,kha
2014,all,111...120,production,16.5,kha
2014,all,121...130,production,12.0,kha
2014,all,131...140,production,7.5,kha
2014,all,141...,production,8.4,kha
2014,all,21...30,production,146.8,kha
2014,all,31...40,production,224.1,kha
2014,all,41...50,production,265.5,kha
2014,all,51...60,production,251.6,kha
2014,all,61...70,production,240.2,kha
2014,all,71...80,production,175.1,kha
2014,all,81...90,production,104.5,kha
2014,all,91...100,production,64.6,kha
2014,all,clearcut,production,66.6,kha
2014,all,unknown,production,87.7,kha
2014,all,...10,protected,3.0,kha
2014,all,101...110,protected,11.0,kha
2014,all,11...20,protected,7.3,kha
2014,all,111...120,protected,7.9,kha
2014,all,121...130,protected,7.8,kha
2014,all,131...140,protected,5.4,kha
2014,all,141...,protected,13.1,kha
2014,all,21...30,protected,9.9,kha
2014,all,31...40,protected,18.6,kha
2014,all,41...50,protected,30.7,kha
2014,all,51...60,protected,30.4,kha
2014,all,61...70,protected,38.1,kha
2014,all,71...80,protected,30.8,kha
2014,all,81...90,protected,21.8,kha
2014,all,91...100,protected,18.4,kha
2014,all,clearcut,protected,2.1,kha
2014,all,unknown,protected,2.9,kha
2014,aspen,...10,production,23.0,kha
2014,aspen,101...110,production,0.4,kha
2014,aspen,11...20,production,13.7,kha
2014,aspen,111...120,production,0.2,kha
2014,aspen,121...130,production,0.0,kha
2014,aspen,131...140,production,0.0,kha
2014,aspen,141...,production,0.0,kha
2014,aspen,21...30,production,6.5,kha
2014,aspen,31...40,production,4.1,kha
2014,aspen,41...50,production,14.4,kha
2014,aspen,51...60,production,16.9,kha
2014,aspen,61...70,production,16.3,kha
2014,aspen,71...80,production,7.4,kha
2014,aspen,81...90,production,2.7,kha
2014,aspen,91...100,production,0.7,kha
2014,aspen,clearcut,production,3.1,kha
2014,aspen,unknown,production,11.1,kha
2014,aspen,...10,protected,0.8,kha
2014,aspen,101...110,protected,0.2,kha
2014,aspen,11...20,protected,0.3,kha
2014,aspen,111...120,protected,0.0,kha
2014,aspen,121...130,protected,0.0,kha
2014,aspen,131...140,protected,0.0,kha
2014,aspen,141...,protected,0.0,kha
2014,aspen,21...30,protected,0.2,kha
2014,aspen,31...40,protected,0.0,kha
2014,aspen,41...50,protected,1.6,kha
2014,aspen,51...60,protected,2.1,kha
2014,aspen,61...70,protected,2.3,kha
2014,aspen,71...80,protected,2.0,kha
2014,aspen,81...90,protected,0.5,kha
2014,aspen,91...100,protected,0.2,kha
2014,aspen,clearcut,protected,0.0,kha
2014,aspen,unknown,protected,0.4,kha
2014,birch,...10,production,51.1,kha
2014,birch,101...110,production,0.8,kha
2014,birch,11...20,production,68.7,kha
2014,birch,111...120,production,0.0,kha
2014,birch,121...130,production,0.2,kha
2014,birch,131...140,production,0.0,kha
2014,birch,141...,production,0.0,kha
2014,birch,21...30,production,56.4,kha
2014,birch,31...40,production,75.5,kha
2014,birch,41...50,production,101.4,kha
2014,birch,51...60,production,99.8,kha
2014,birch,61...70,production,71.4,kha
2014,birch,71...80,production,43.4,kha
2014,birch,81...90,production,13.1,kha
2014,birch,91...100,production,6.8,kha
2014,birch,clearcut,production,19.3,kha
2014,birch,unknown,production,16.7,kha
2014,birch,...10,protected,1.1,kha
2014,birch,101...110,protected,1.1,kha
2014,birch,11...20,protected,2.7,kha
2014,birch,111...120,protected,0.4,kha
2014,birch,121...130,protected,0.2,kha
2014,birch,131...140,protected,0.0,kha
2014,birch,141...,protected,0.0,kha
2014,birch,21...30,protected,3.7,kha
2014,birch,31...40,protected,5.6,kha
2014,birch,41...50,protected,10.0,kha
2014,birch,51...60,protected,10.5,kha
2014,birch,61...70,protected,12.6,kha
2014,birch,71...80,protected,9.6,kha
2014,birch,81...90,protected,4.6,kha
2014,birch,91...100,protected,1.4,kha
2014,birch,clearcut,protected,1.0,kha
2014,birch,unknown,protected,0.6,kha
2014,black alder,...10,production,6.7,kha
2014,black alder,101...110,production,0.0,kha
2014,black alder,11...20,production,4.8,kha
2014,black alder,111...120,production,0.0,kha
2014,black alder,121...130,production,0.2,kha
2014,black alder,131...140,production,0.0,kha
2014,black alder,141...,production,0.0,kha
2014,black alder,21...30,production,2.7,kha
2014,black alder,31...40,production,6.4,kha
2014,black alder,41...50,production,9.4,kha
2014,black alder,51...60,production,11.8,kha
2014,black alder,61...70,production,7.9,kha
2014,black alder,71...80,production,3.8,kha
