Aasta;Majanduskategooria;Omand;Meetrik;Enamuspuuliik;Kaitsepõhjus;Meetriku väärtus
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;6,2
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;6,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,8
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,4
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;5,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;31...40;4,7
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;7,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,6
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,2
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,9
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,4
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;4,8
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;5,7
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,7
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,6
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;6,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;7,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;7,3
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;8,5
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;8,9
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;10,5
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;11,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;12,7
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;21...30;13,0
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,4
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;5,0
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;3,9
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;3,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,3
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,9
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;4,5
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;5,3
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;6,4
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;7,3
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;8,1
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;10,1
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;10,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;12,4
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;14,0
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;14,4
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;16,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;17,6
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;17,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;18,3
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;20,5
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;19,1
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;19,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;20,2
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;11...20;21,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;4,9
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;10,6
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;9,1
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;9,8
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;12,7
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;15,6
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;14,0
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;17,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;18,5
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;21,5
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;20,7
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;21,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;22,3
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;22,6
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;19,9
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;23,8
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;26,0
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27,4
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;28,2
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27,6
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;27,7
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;29,1
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;29,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;30,4
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;33,1
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;...10;37,1
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;13,5
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;8,5
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,4
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,2
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,7
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,4
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,7
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;7,8
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;6,6
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;8,1
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;9,8
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,5
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,0
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,5
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,1
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,6
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,0
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,9
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;12,4
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,6
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;11,7
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,6
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Selguseta ala;10,6
1999;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,1
2000;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,2
2001;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,2
2002;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;0,9
2003;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,6
2004;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,1
2005;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,8
2006;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,3
2007;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,4
2008;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,7
2009;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,6
2010;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,0
2011;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,7
2012;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;1,9
2013;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,5
2014;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,1
2015;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;2,9
2016;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;3,7
2017;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;4,5
2018;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,1
2019;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,1
2020;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,6
2021;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,7
2022;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,3
2023;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;4,3
2024;Kogu metsamaa;Kokku;Pindala (tuhat ha);Haab;Lage ala;5,2
